Absurd,Alone,Divorced,Married,Single,Together,Widow,YOLO,Absurd,Alone,Divorced,Married,Single,Together,Widow,YOLO,Year_Birth,Education,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Z_CostContact,Z_Revenue,Join_year,Join_month,Join_weekday,Minorhome,Total_Mnt,Total_num_purchase,AOV
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1952,3,69142.0,0,1,50,448,4,34,6,4,39,3,8,1,7,5,0,3,11,2014,6,6,1,535,24,22.291666666666668
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1977,3,42014.0,1,0,56,244,15,108,4,15,50,6,7,1,6,8,0,3,11,2012,8,4,1,436,28,15.571428571428571
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1977,4,55842.0,0,1,19,451,0,39,0,4,24,1,7,1,8,5,0,3,11,2014,5,4,1,518,22,23.545454545454547
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1948,3,92344.0,0,0,9,992,24,694,51,19,119,0,5,10,5,1,0,3,11,2014,1,2,0,1899,21,90.42857142857143
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1954,4,66991.0,0,0,1,496,36,460,189,60,12,3,4,8,6,3,0,3,11,2012,9,1,0,1253,24,52.208333333333336
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1965,5,84618.0,0,0,96,684,100,801,21,66,0,1,6,9,10,2,0,3,11,2013,11,4,0,1672,28,59.714285714285715
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1991,5,68682.0,0,0,56,919,0,505,99,30,45,1,4,9,10,2,0,3,11,2013,10,6,0,1598,26,61.46153846153846
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1946,3,78569.0,0,0,14,558,79,622,207,175,95,1,4,6,4,1,0,3,11,2014,2,2,0,1736,16,108.5
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1982,4,21059.0,1,0,40,8,3,19,3,3,8,3,3,0,3,6,0,3,11,2014,1,1,1,44,15,2.933333333333333
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1976,3,12571.0,1,0,86,3,5,14,2,12,17,4,3,1,3,6,0,3,11,2014,1,5,1,53,17,3.1176470588235294
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1982,3,61416.0,0,0,25,848,154,323,201,61,78,1,10,3,10,6,0,3,11,2013,2,4,0,1665,30,55.5
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1968,3,51287.0,1,1,10,117,0,22,13,0,30,3,4,1,3,7,0,3,11,2014,4,1,2,182,18,10.11111111111111
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1963,3,45146.0,1,1,28,33,0,5,0,0,15,2,1,1,2,4,0,3,11,2013,7,0,2,53,10,5.3
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1971,5,86979.0,0,0,67,584,100,835,65,83,35,1,5,5,5,2,0,3,11,2013,11,3,0,1702,18,94.55555555555556
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1970,2,65706.0,0,0,77,918,10,129,13,0,129,1,11,3,12,7,0,3,11,2013,6,4,0,1199,34,35.26470588235294
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1980,4,78789.0,0,0,12,667,50,850,21,83,83,1,4,6,5,2,0,3,11,2012,8,2,0,1754,18,97.44444444444444
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1965,4,35791.0,2,1,94,27,0,5,0,0,3,2,1,0,3,8,0,3,11,2013,5,0,3,35,14,2.5
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1976,5,14849.0,1,0,39,21,2,28,3,2,9,3,2,0,4,8,0,3,11,2013,7,1,1,65,17,3.823529411764706
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1975,2,34984.0,1,1,40,8,4,15,3,5,3,2,1,0,3,7,0,3,11,2012,9,3,2,38,13,2.923076923076923
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1985,2,23148.0,0,0,83,4,6,8,6,3,10,1,2,0,3,7,0,3,11,2014,2,1,0,37,13,2.8461538461538463
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1969,4,41021.0,1,0,12,14,7,9,6,16,12,2,2,0,3,6,0,3,11,2012,12,6,1,64,13,4.923076923076923
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1969,5,62187.0,0,1,38,512,0,83,0,0,41,3,6,2,10,4,0,3,11,2014,3,5,1,636,25,25.44
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1974,3,19346.0,1,0,26,2,0,9,3,6,2,1,1,0,3,8,0,3,11,2014,1,3,1,22,13,1.6923076923076923
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1955,5,61284.0,0,0,76,618,15,106,20,7,45,1,11,2,8,6,0,3,11,2013,10,5,0,811,28,28.964285714285715
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1954,5,62670.0,0,1,57,539,30,92,80,46,38,1,5,3,13,3,0,3,11,2014,2,6,1,825,25,33.0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1972,5,86857.0,0,0,96,899,102,838,133,102,40,1,5,6,10,2,0,3,11,2012,9,2,0,2114,24,88.08333333333333
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1977,2,20981.0,0,0,14,2,12,10,6,13,30,1,3,1,2,8,0,3,11,2013,4,1,0,73,15,4.866666666666666
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1969,1,22390.0,0,0,49,0,1,4,15,1,5,1,1,0,2,7,0,3,11,2013,10,0,0,26,11,2.3636363636363638
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1957,2,82347.0,0,0,38,556,54,845,202,133,63,1,7,7,10,3,0,3,11,2012,11,1,0,1853,28,66.17857142857143
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1970,3,33986.0,1,0,43,16,2,18,2,1,5,1,1,0,3,7,0,3,11,2013,3,3,1,44,12,3.6666666666666665
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1969,3,56796.0,0,1,24,656,38,161,62,47,37,3,8,9,7,7,0,3,11,2013,2,5,1,1001,34,29.441176470588236
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1976,3,31859.0,1,0,77,3,1,3,8,0,5,1,1,0,2,7,0,3,11,2013,6,4,1,20,11,1.8181818181818181
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1970,4,36138.0,1,1,48,130,0,16,0,0,5,5,3,1,4,7,0,3,11,2013,7,1,2,151,20,7.55
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1956,3,54450.0,1,1,0,454,0,171,8,19,32,12,9,2,8,8,0,3,11,2012,9,4,2,684,39,17.53846153846154
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1965,3,77343.0,0,0,28,227,151,573,98,54,31,1,3,4,9,1,0,3,11,2014,6,0,0,1134,18,63.0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1956,3,48195.0,1,1,53,106,27,68,52,7,5,6,4,2,5,6,0,3,11,2014,1,1,2,265,23,11.521739130434783
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1956,3,71866.0,0,1,85,184,178,178,103,39,33,1,6,3,10,3,0,3,11,2013,12,2,1,715,23,31.08695652173913
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1965,5,40760.0,0,1,64,70,0,17,0,0,6,2,2,1,3,6,0,3,11,2013,8,4,1,93,14,6.642857142857143
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1947,5,73059.0,0,1,36,410,112,420,0,82,71,1,9,3,13,4,0,3,11,2013,8,5,1,1095,30,36.5
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1959,3,71367.0,0,0,24,227,23,389,42,21,75,1,4,5,7,2,0,3,11,2013,8,4,0,777,19,40.89473684210526
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1962,3,50785.0,1,1,27,64,1,21,0,1,27,2,2,1,3,6,0,3,11,2013,9,1,2,114,14,8.142857142857142
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1951,4,58217.0,2,1,84,68,1,13,3,5,13,1,2,0,4,6,0,3,11,2012,11,5,3,103,13,7.923076923076923
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1969,5,69476.0,0,0,3,260,86,559,63,9,67,1,4,6,4,2,0,3,11,2013,9,0,0,1044,17,61.411764705882355
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1949,4,49912.0,0,1,5,520,8,223,32,49,42,4,10,5,7,8,0,3,11,2012,9,4,1,874,34,25.705882352941178
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1975,3,46149.0,0,1,36,254,6,71,4,0,27,5,5,1,7,5,0,3,11,2013,11,4,1,362,23,15.73913043478261
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1978,5,37717.0,1,0,31,9,0,6,4,1,5,1,1,0,2,9,0,3,11,2012,11,4,1,25,13,1.9230769230769231
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1961,3,30081.0,0,1,27,36,0,2,0,0,4,1,1,0,3,7,0,3,11,2013,2,3,1,42,12,3.5
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1956,2,31395.0,1,1,80,23,1,25,0,8,7,4,2,1,3,6,0,3,11,2013,3,5,2,64,16,4.0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1976,3,85606.0,0,1,89,717,42,864,219,30,84,2,6,7,9,3,0,3,11,2012,11,0,1,1956,27,72.44444444444444
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1981,2,27733.0,1,0,16,0,7,5,26,2,17,2,2,0,3,7,0,3,11,2013,8,0,1,57,14,4.071428571428571
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1983,5,21840.0,1,0,80,17,0,9,0,0,1,1,1,0,3,9,0,3,11,2013,7,6,1,27,14,1.9285714285714286
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1965,2,60161.0,0,1,17,584,44,212,46,8,177,3,11,4,8,8,0,3,11,2012,10,1,1,1071,34,31.5
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1964,5,59304.0,0,1,81,418,61,428,80,51,10,3,7,8,10,5,0,3,11,2013,7,0,1,1048,33,31.757575757575758
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1964,5,61798.0,0,0,13,338,4,89,11,8,13,1,4,2,9,4,0,3,11,2013,11,5,0,463,20,23.15
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1963,5,4023.0,1,1,29,5,0,1,1,1,1,15,0,0,0,19,0,3,11,2014,6,0,2,9,34,0.2647058823529412
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1976,3,59809.0,0,2,36,598,16,141,32,41,49,3,3,3,6,8,0,3,11,2012,10,3,2,877,23,38.130434782608695
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1957,5,44155.0,1,1,24,22,1,9,0,0,14,1,1,1,2,4,0,3,11,2014,1,6,2,46,9,5.111111111111111
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1961,1,28249.0,0,0,80,1,9,7,2,14,10,1,2,0,3,6,0,3,11,2014,6,6,0,43,12,3.5833333333333335
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1978,3,66373.0,1,1,57,328,9,124,12,24,109,7,4,2,10,3,0,3,11,2013,6,2,2,606,26,23.307692307692307
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1988,3,84219.0,0,0,27,434,137,400,45,137,45,1,3,4,10,1,0,3,11,2014,2,6,0,1198,19,63.05263157894737
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1973,3,26228.0,1,0,50,2,6,4,3,1,9,1,1,0,2,8,0,3,11,2013,9,6,1,25,12,2.0833333333333335
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1960,4,28520.0,1,1,55,11,0,10,0,2,20,1,1,1,2,6,0,3,11,2013,6,4,2,43,11,3.909090909090909
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1947,3,74485.0,0,0,58,499,149,815,173,49,49,1,6,7,12,3,0,3,11,2013,8,5,0,1734,29,59.793103448275865
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1965,3,66294.0,0,0,68,251,108,334,65,92,117,1,4,3,5,2,0,3,11,2014,3,0,0,967,15,64.46666666666667
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1958,3,78331.0,0,1,97,756,138,354,160,169,61,2,10,6,7,4,0,3,11,2014,1,3,1,1638,29,56.48275862068966
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1976,3,30992.0,1,0,83,17,0,14,7,3,2,1,1,0,3,7,0,3,11,2013,4,0,1,43,12,3.5833333333333335
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1951,2,78497.0,0,0,44,207,26,447,75,0,223,1,5,7,12,2,0,3,11,2013,12,6,0,978,27,36.22222222222222
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1960,3,19740.0,0,1,65,7,11,3,10,4,20,2,1,1,3,5,0,3,11,2013,3,6,1,55,12,4.583333333333333
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1970,5,23626.0,1,0,84,27,2,14,0,0,0,3,3,1,3,5,0,3,11,2014,5,5,1,43,15,2.8666666666666667
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1974,5,25509.0,1,0,15,40,3,30,10,7,11,3,3,0,3,9,0,3,11,2012,9,1,1,101,18,5.611111111111111
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1969,3,18589.0,0,0,89,6,4,25,15,12,13,2,2,1,3,7,0,3,11,2013,1,2,0,75,15,5.0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1979,4,45057.0,1,0,80,37,0,7,3,0,3,1,2,0,3,5,0,3,11,2013,12,6,1,50,11,4.545454545454546
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1978,3,38643.0,1,1,45,22,2,14,0,1,10,2,2,0,3,7,1,3,11,2013,11,4,2,49,14,3.5
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1989,3,64449.0,1,0,70,218,63,282,137,35,70,4,5,3,12,4,0,3,11,2014,2,1,1,805,28,28.75
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1983,3,82025.0,0,0,76,267,98,606,48,70,98,1,3,2,6,1,0,3,11,2013,5,1,0,1187,13,91.3076923076923
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1973,5,37401.0,1,0,14,19,3,19,3,1,3,2,2,0,3,7,0,3,11,2014,5,1,1,48,14,3.4285714285714284
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1960,3,51651.0,0,1,32,293,6,23,13,6,92,4,6,2,5,8,0,3,11,2012,11,2,1,433,25,17.32
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1970,5,65968.0,0,1,12,376,9,83,19,4,4,2,5,4,7,3,0,3,11,2014,5,0,1,495,21,23.571428571428573
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1972,3,30023.0,1,0,28,11,0,16,7,6,21,1,2,0,3,8,0,3,11,2014,3,0,1,61,14,4.357142857142857
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1978,2,12393.0,0,0,38,5,6,15,11,7,13,1,2,0,3,9,0,3,11,2012,12,1,0,57,15,3.8
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1962,5,31497.0,0,1,22,108,1,28,13,1,4,2,3,1,4,8,0,3,11,2012,12,3,1,155,18,8.61111111111111
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1978,2,36975.0,1,0,50,10,6,11,0,4,2,1,1,0,3,7,0,3,11,2013,12,5,1,33,12,2.75
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1964,2,68316.0,0,1,54,806,80,161,120,11,33,5,10,7,10,6,0,3,11,2012,11,6,1,1211,38,31.86842105263158
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1975,5,60554.0,1,0,8,588,7,76,110,15,15,2,8,4,9,6,0,3,11,2013,8,4,1,811,29,27.96551724137931
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1985,4,20559.0,1,0,88,13,1,29,3,0,7,2,2,0,3,8,0,3,11,2013,3,1,1,53,15,3.533333333333333
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1947,3,77457.0,0,0,85,675,11,400,15,45,11,1,2,5,10,1,0,3,11,2014,3,2,0,1157,19,60.89473684210526
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1979,2,60839.0,1,1,72,600,21,128,223,150,128,13,2,2,12,8,0,3,11,2012,8,1,2,1250,37,33.78378378378378
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1952,3,53700.0,0,1,94,263,5,233,69,41,83,4,5,5,8,5,0,3,11,2012,8,4,1,694,27,25.703703703703702
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1977,3,54809.0,1,1,0,63,6,57,13,13,22,4,2,1,5,4,0,3,11,2013,9,2,2,174,16,10.875
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1986,3,41411.0,0,0,11,37,32,38,11,3,18,1,2,1,4,6,0,3,11,2013,12,5,0,139,14,9.928571428571429
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1961,5,32583.0,1,1,10,5,0,3,0,0,1,1,1,0,2,7,0,3,11,2014,6,6,2,9,11,0.8181818181818182
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1941,5,93027.0,0,0,77,1285,42,716,55,0,21,0,7,10,5,2,0,3,11,2013,4,5,0,2119,24,88.29166666666667
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1976,3,56939.0,0,1,19,256,34,103,90,29,49,2,3,3,10,3,0,3,11,2013,9,2,1,561,21,26.714285714285715
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1982,3,28718.0,1,0,78,12,4,6,11,8,16,2,2,0,3,8,0,3,11,2013,7,5,1,57,15,3.8
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1951,3,67046.0,0,1,92,544,35,133,23,151,107,2,4,5,4,2,0,3,11,2013,1,6,1,993,17,58.411764705882355
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1994,3,80685.0,0,0,55,241,45,604,34,26,54,1,6,4,10,2,0,3,11,2012,8,2,0,1004,23,43.65217391304348
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1969,3,73448.0,0,0,10,236,106,189,23,41,130,1,7,2,9,4,0,3,11,2014,2,0,0,725,23,31.52173913043478
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1982,3,45203.0,2,0,4,35,3,67,10,8,24,1,3,1,3,6,0,3,11,2014,3,6,2,147,14,10.5
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1969,4,65176.0,0,1,57,960,28,183,220,70,70,4,9,6,6,6,0,3,11,2012,10,0,1,1531,31,49.38709677419355
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1965,3,29672.0,1,1,6,9,1,3,0,4,8,1,0,0,3,6,0,3,11,2013,3,1,2,25,10,2.5
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1990,3,18929.0,0,0,15,32,0,8,23,4,18,1,1,0,4,6,0,3,11,2013,2,5,0,85,12,7.083333333333333
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1979,1,24594.0,1,0,94,1,3,6,10,0,9,1,1,0,3,5,0,3,11,2013,12,1,1,29,10,2.9
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1977,3,96876.0,0,0,79,908,43,735,40,194,21,1,7,7,9,2,0,3,11,2013,8,1,0,1941,26,74.65384615384616
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1976,3,54058.0,0,1,56,198,18,252,32,108,54,2,4,6,8,3,0,3,11,2013,6,1,1,662,23,28.782608695652176
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1968,3,77382.0,0,1,36,491,48,231,112,105,134,2,5,7,12,1,0,3,11,2014,1,1,1,1121,27,41.51851851851852
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1953,4,54348.0,1,1,51,70,0,16,0,0,4,2,2,0,4,6,0,3,11,2014,6,6,2,90,14,6.428571428571429
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1961,3,27215.0,2,1,50,30,5,22,8,9,28,4,2,1,4,6,0,3,11,2013,1,2,3,102,17,6.0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1969,5,33581.0,2,0,38,11,0,5,0,0,1,1,1,0,2,8,0,3,11,2013,1,1,2,17,12,1.4166666666666667
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1965,5,51717.0,0,1,55,98,1,17,0,1,5,1,3,0,4,7,0,3,11,2013,8,1,1,122,15,8.133333333333333
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1975,3,33249.0,1,0,11,6,10,21,19,14,42,2,2,1,3,6,0,3,11,2013,2,2,1,112,14,8.0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1987,3,29236.0,1,0,30,37,4,24,16,9,9,2,4,0,3,9,0,3,11,2013,10,1,1,99,18,5.5
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1976,3,71322.0,0,1,31,121,24,124,24,15,42,1,4,1,7,2,0,3,11,2014,5,4,1,350,15,23.333333333333332
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1970,3,31880.0,1,0,13,4,1,5,2,0,3,1,1,0,2,8,0,3,11,2012,10,2,1,15,12,1.25
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1955,2,74805.0,0,1,14,209,162,209,41,162,37,5,4,7,10,2,0,3,11,2013,11,2,1,820,28,29.285714285714285
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1953,5,64108.0,0,1,8,948,10,86,13,21,21,4,6,9,11,5,0,3,11,2013,3,5,1,1099,35,31.4
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1962,5,31497.0,0,1,22,108,1,28,13,1,4,2,3,1,4,8,0,3,11,2012,12,3,1,155,18,8.61111111111111
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1974,3,44392.0,1,1,71,87,5,71,7,12,29,5,4,1,4,7,0,3,11,2013,9,3,2,211,21,10.047619047619047
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1977,2,31878.0,0,1,7,23,4,5,10,5,23,1,1,0,4,3,0,3,11,2014,6,6,1,70,9,7.777777777777778
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1970,2,62466.0,0,1,13,129,129,259,168,121,83,5,6,3,12,4,0,3,11,2014,1,2,1,889,30,29.633333333333333
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1947,4,91712.0,0,0,47,1276,24,746,94,29,48,0,9,7,11,3,0,3,11,2013,10,3,0,2217,30,73.9
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1969,3,65747.0,0,1,96,346,17,48,23,13,13,4,8,1,6,6,0,3,11,2014,3,4,1,460,25,18.4
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1968,3,41728.0,1,0,92,13,6,15,3,5,13,1,2,0,2,10,0,3,11,2013,5,4,1,55,15,3.6666666666666665
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1968,5,29187.0,1,0,43,26,0,6,0,0,2,1,1,0,3,8,0,3,11,2013,5,3,1,34,13,2.6153846153846154
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1963,5,41003.0,0,0,11,123,133,142,71,44,88,1,6,2,8,6,0,3,11,2013,3,6,0,601,23,26.130434782608695
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1960,5,77037.0,0,1,3,463,96,333,168,53,10,1,7,7,12,3,0,3,11,2013,10,6,1,1123,30,37.43333333333333
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1966,4,33585.0,0,1,91,30,11,33,13,6,29,1,2,0,4,4,0,3,11,2013,9,2,1,122,11,11.090909090909092
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1977,2,82326.0,0,0,30,938,142,754,159,81,183,1,5,10,6,2,0,3,11,2014,3,0,0,2257,24,94.04166666666667
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1981,3,31089.0,1,0,57,31,3,31,2,8,4,3,3,0,4,8,0,3,11,2012,8,4,1,79,18,4.388888888888889
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1955,2,41769.0,0,1,31,302,29,131,32,0,27,6,8,1,7,8,0,3,11,2013,2,2,1,521,30,17.366666666666667
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1966,5,47472.0,1,1,39,56,0,11,0,0,8,2,2,0,4,5,0,3,11,2013,9,0,2,75,13,5.769230769230769
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1979,2,54210.0,0,1,18,70,54,109,80,9,45,2,4,1,7,5,0,3,11,2013,5,0,1,367,19,19.31578947368421
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1954,3,59111.0,0,0,90,524,0,134,28,28,155,1,11,1,8,7,0,3,11,2013,5,3,0,869,28,31.035714285714285
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1953,3,50725.0,0,1,45,443,10,75,0,10,48,4,8,1,8,8,0,3,11,2013,2,2,1,586,29,20.20689655172414
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1957,4,65487.0,0,0,48,240,67,500,199,0,163,3,3,5,6,2,0,3,11,2014,1,4,0,1169,19,61.526315789473685
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1970,4,29548.0,1,0,52,7,1,6,3,1,11,1,1,1,2,4,0,3,11,2013,8,3,1,29,9,3.2222222222222223
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1950,5,48699.0,1,1,90,26,1,10,2,0,1,1,1,0,3,5,0,3,11,2013,5,1,2,40,10,4.0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1971,3,71819.0,0,1,70,1224,28,140,0,14,168,3,3,3,5,6,0,3,11,2013,8,2,1,1574,20,78.7
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1973,4,52247.25135379061,0,0,87,445,37,359,98,28,18,1,2,4,8,1,0,3,11,2013,11,5,0,985,16,61.5625
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1986,3,78394.0,0,0,13,298,27,697,216,24,166,1,4,6,5,2,0,3,11,2013,2,4,0,1428,18,79.33333333333333
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1952,5,54549.0,0,1,8,216,2,6,0,0,9,2,5,1,4,7,0,3,11,2014,3,0,1,233,19,12.263157894736842
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1991,3,86037.0,0,0,95,490,44,125,29,20,22,1,6,7,11,3,0,3,11,2013,1,2,0,730,28,26.071428571428573
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1991,5,68682.0,0,0,56,919,0,505,99,30,45,1,4,9,10,2,0,3,11,2013,10,6,0,1598,26,61.46153846153846
